id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5990159,2023-08-13T06:00:00,2023-08-12T23:00:00,0.209,2023-04-06T00:00:00,concert,1,0.586,Excalibur Hotel and Casino,US,NV,0.63,761,1.0,51.0,50.0,51.0,51.0,concert,Ultimate Music Experience,144,0.24,None,0,0.0,0
5936935,2023-08-13T06:00:00,2023-08-12T23:00:00,0.367,2023-02-07T00:00:00,theater,1,0.668,Excalibur Hotel and Casino,US,NV,0.63,761,40.0,186.0,158.0,225.0,178.0,theater,Thunder From Down Under,233,0.36,None,0,0.0,0
5864393,2023-08-13T06:00:00,2023-08-12T23:00:00,0.415,2022-11-06T00:00:00,theater,1,0.692,Spiegeltent at Caesars Palace,US,NV,0.67,404,72.0,345.0,263.0,625.0,340.0,theater,Absinthe,404,0.41,None,0,0.0,0
6064650,2023-08-13T07:30:00,2023-08-13T03:30:00,0.287,2023-06-20T00:00:00,music_festival,1,0.649,Pimlico Race Course,US,MD,0.6,5,1.0,264.0,259.0,272.0,263.0,concert,Moonrise Festival,2,0.35,None,0,0.0,0
5930273,2023-08-13T07:30:00,2023-08-13T03:30:00,0.263,2023-02-01T00:00:00,music_festival,1,0.61,Pocono Raceway,US,PA,0.57,5,1.0,304.0,303.0,311.0,304.0,concert,Elements Music Festival,5,0.39,None,0,0.0,0
5960931,2023-08-13T07:30:00,2023-08-13T03:30:00,0.337,2023-03-02T00:00:00,minor_league_baseball,2,0.628,Haley Toyota Field at Salem Memorial Ballpark,US,VA,0.37,15,15.0,34.0,20.0,56.0,20.0,sports,Salem Red Sox,27,0.3,Augusta GreenJackets,21,0.33,1
5960824,2023-08-13T08:30:00,2023-08-13T03:30:00,0.303,2023-03-02T00:00:00,minor_league_baseball,2,0.635,Modern Woodmen Park,US,IA,0.37,15,13.0,42.0,20.0,57.0,44.0,sports,Quad Cities River Bandits,23,0.29,Cedar Rapids Kernels,23,0.34,1
5766294,2023-08-13T08:30:00,2023-08-13T03:30:00,0.498,2022-08-01T00:00:00,golf,2,0.735,TPC Southwind,US,TN,0.53,8,51.0,188.0,99.0,469.0,182.0,sports,FedEx St. Jude Invitational,8,0.42,PGA Tour,184,0.57,0
5976089,2023-08-13T09:30:00,2023-08-13T03:30:00,0.331,2023-03-22T00:00:00,music_festival,1,0.636,Planet Bluegrass Ranch,US,CO,0.44,4,3.0,187.0,174.0,202.0,190.0,concert,Rocky Mountain Folk Festival,4,0.28,None,0,0.0,1
5989901,2023-08-13T09:30:00,2023-08-13T03:30:00,0.214,2023-04-06T00:00:00,music_festival,1,0.629,Telluride Town Park,US,CO,0.57,8,1.0,475.0,475.0,475.0,475.0,concert,Telluride Jazz Festival,4,0.33,None,0,0.0,1
5954356,2023-08-13T12:00:00,2023-08-13T08:00:00,0.616,2023-02-22T00:00:00,golf,1,0.764,Trump National Golf Club - Bedminster,US,NJ,0.0,4,6.0,131.0,93.0,190.0,111.0,sports,LIV Golf Invitational,14,0.44,None,0,0.0,0
5943680,2023-08-13T14:00:00,2023-08-13T10:00:00,0.631,2023-02-14T00:00:00,tennis,2,0.79,Center Court at Lindner Family Tennis Center,US,OH,0.71,17,25.0,144.0,80.0,312.0,116.0,sports,Western & Southern Open,33,0.55,Barclays ATP World Tour Finals,22,0.58,0
6111043,2023-08-13T14:00:00,2023-08-13T10:00:00,0.577,2023-08-04T00:00:00,tennis,1,0.762,Grandstand Court at Lindner Family Tennis Center,US,OH,0.57,16,7.0,66.0,55.0,75.0,68.0,sports,Western & Southern Open,33,0.55,None,0,0.0,0
6061035,2023-08-13T15:00:00,2023-08-13T11:00:00,0.373,2023-06-19T00:00:00,family,1,0.662,Universoul Circus,US,MD,0.49,16,203.0,105.0,60.0,398.0,89.0,theater,UniverSoul Circus,16,0.34,None,0,0.0,0
6033245,2023-08-13T15:00:00,2023-08-13T10:00:00,0.389,2023-05-19T00:00:00,theater,1,0.67,Marriott Theatre (Lincolnshire),US,IL,0.6,172,5.0,58.0,58.0,59.0,58.0,theater,Elephant and Piggies We Are In A Play,4,0.3,None,0,0.0,0
5996258,2023-08-13T15:00:00,2023-08-13T11:00:00,0.483,2023-03-28T00:00:00,horse_racing,1,0.709,Monmouth Park,US,NJ,0.67,32,1.0,13.0,13.0,13.0,13.0,sports,Monmouth Park,32,0.46,None,0,0.0,0
6031731,2023-08-13T15:00:00,2023-08-13T08:00:00,0.0,2023-05-19T00:00:00,pga,1,0.0,TPC Snoqualmie Ridge,US,WA,0.375669,3,1.0,72.0,70.0,74.0,72.0,sports,Boeing Classic,3,0.21,None,0,0.0,0
5983903,2023-08-13T15:00:00,2023-08-13T11:00:00,0.402,2023-03-31T00:00:00,sports,1,0.677,Saratoga Race Course,US,NY,0.63,36,7.0,75.0,68.0,84.0,75.0,sports,Saratoga Race Course Meet,37,0.41,None,0,0.0,0
5984735,2023-08-13T15:00:00,2023-08-13T11:00:00,0.412,2023-04-01T00:00:00,concert,1,0.678,Ocean Resort Casino - HQ2 Beachclub,US,NJ,0.51,6,3.0,154.0,106.0,206.0,154.0,concert,Alesso,3,0.76,None,0,0.0,0
6091111,2023-08-13T15:30:00,2023-08-13T11:30:00,0.356,2023-07-17T00:00:00,family,1,0.653,Coliseo Roberto Clemente,Puerto Rico,,0.51,12,25.0,75.0,58.0,119.0,68.0,theater,Disney On Ice: Dream Big,5,0.41,None,0,0.0,0
6052081,2023-08-13T16:00:00,2023-08-13T12:00:00,0.291,2023-06-09T00:00:00,concert,1,0.616,City Winery - Atlanta,US,GA,0.48,14,4.0,145.0,107.0,208.0,111.0,concert,The Little Mermen,1,0.58,None,0,0.0,0
5992110,2023-08-13T16:00:00,2023-08-13T12:00:00,0.435,2023-04-07T00:00:00,family,1,0.69,Addition Financial Arena,US,FL,0.64,19,335.0,110.0,48.0,298.0,96.0,theater,Paw Patrol Live,142,0.39,None,0,0.0,0
5975747,2023-08-13T16:00:00,2023-08-13T12:00:00,0.364,2023-03-22T00:00:00,minor_league_baseball,2,0.641,George M. Steinbrenner Field,US,FL,0.68,16,366.0,50.0,29.0,109.0,61.0,sports,Tampa Tarpons,22,0.29,Clearwater Threshers,20,0.29,0
5977038,2023-08-13T16:00:00,2023-08-13T12:00:00,0.367,2023-03-23T00:00:00,theater,1,0.658,New World Stages / Stage 2,US,NY,0.55,99,78.0,276.0,96.0,607.0,228.0,theater,The Gazillion Bubble Show,99,0.35,None,0,0.0,0
5975849,2023-08-13T16:00:00,2023-08-13T12:00:00,0.35,2023-03-22T00:00:00,minor_league_baseball,2,0.642,Hammond Stadium,US,FL,0.59,16,491.0,22.0,20.0,57.0,23.0,sports,Fort Myers Mighty Mussels,30,0.3,Bradenton Marauders,27,0.3,0
5988755,2023-08-13T16:00:00,2023-08-13T12:00:00,0.364,2023-04-04T00:00:00,soccer,2,0.657,Sportsplex at Matthews,US,NC,0.41,4,7.0,52.0,47.0,74.0,51.0,sports,Crown Legacy FC,6,0.45,Huntsville City FC,6,0.36,0
5786212,2023-08-13T16:05:00,2023-08-13T12:05:00,0.901,2022-08-24T00:00:00,mlb,2,0.919,Fenway Park,US,MA,0.94,123,802.0,139.0,46.0,1161.0,109.0,sports,Boston Red Sox,224,0.7,Detroit Tigers,209,0.62,0
5855883,2023-08-13T16:05:00,2023-08-13T12:05:00,0.42,2022-10-28T00:00:00,minor_league_baseball,2,0.667,Polar Park,US,MA,0.57,23,126.0,43.0,23.0,195.0,39.0,sports,Worcester Red Sox,40,0.37,Buffalo Bisons,40,0.35,0
5964770,2023-08-13T16:07:00,2023-08-13T12:07:00,0.44,2023-03-08T00:00:00,baseball,2,0.695,Thomas More Stadium,US,KY,0.45,12,7.0,35.0,21.0,49.0,35.0,sports,Florence Y'alls,22,0.38,Lake Erie Crushers,22,0.34,0
5974622,2023-08-13T16:10:00,2023-08-13T12:10:00,0.358,2023-03-21T00:00:00,minor_league_baseball,2,0.635,Clover Park,US,FL,0.62,18,12.0,48.0,28.0,68.0,45.0,sports,St. Lucie Mets,30,0.29,Palm Beach Cardinals,24,0.3,0
5982112,2023-08-13T16:40:00,2023-08-13T12:40:00,0.393,2023-03-28T00:00:00,horse_racing,1,0.664,Monmouth Park,US,NJ,0.67,32,27.0,6.0,6.0,6.0,6.0,sports,Monmouth Park,32,0.46,None,0,0.0,0
5982147,2023-08-13T16:40:00,2023-08-13T12:40:00,0.388,2023-03-28T00:00:00,horse_racing,1,0.66,Monmouth Park,US,NJ,0.67,32,70.0,5.0,5.0,5.0,5.0,sports,Monmouth Park,32,0.46,None,0,0.0,0
6109362,2023-08-13T17:00:00,2023-08-13T13:00:00,0.285,2023-08-03T00:00:00,family,1,0.628,Jefferson Valley Mall,US,NY,0.41,9,1.0,35.0,35.0,35.0,35.0,theater,Flip Circus,9,0.28,None,0,0.0,0
5923051,2023-08-13T17:00:00,2023-08-13T13:00:00,0.346,2023-01-24T00:00:00,minor_league_baseball,2,0.637,AdventHealth Stadium,US,GA,0.43,16,213.0,47.0,28.0,129.0,42.0,sports,Rome Braves,23,0.32,Winston-Salem Dash,25,0.34,0
5982880,2023-08-13T17:00:00,2023-08-13T13:00:00,0.941,2023-03-29T00:00:00,monster_truck,1,0.937,FLA Live Arena,US,FL,0.88,75,147.0,56.0,34.0,273.0,34.0,sports,Monster Jam,65,0.63,None,0,0.0,0
5983230,2023-08-13T17:00:00,2023-08-13T13:00:00,0.314,2023-03-29T00:00:00,minor_league_baseball,1,0.632,Harry Grove Stadium,US,MD,0.46,26,24.0,40.0,27.0,64.0,40.0,sports,Frederick Keys,21,0.29,None,0,0.0,0
6040299,2023-08-13T17:00:00,2023-08-13T13:00:00,0.318,2023-05-31T00:00:00,concert,1,0.632,Indian Ranch,US,MA,0.54,7,4.0,73.0,57.0,96.0,63.0,concert,Badfish: A Tribute To Sublime,5,0.38,None,0,0.0,0
6029511,2023-08-13T17:00:00,2023-08-13T13:00:00,0.371,2023-05-18T00:00:00,broadway_tickets_national,1,0.653,The Theater Center,US,NY,0.59,266,12.0,102.0,86.0,127.0,102.0,theater,The Office! A Musical Parody,75,0.35,None,0,0.0,0
6016948,2023-08-13T17:00:00,2023-08-13T13:00:00,0.414,2023-05-08T00:00:00,baseball,1,0.681,Raymond Chabot Grant Thornton Park (RCGT Park),Canada,ON,0.44,12,6.0,39.0,30.0,53.0,34.0,sports,Ottawa Titans,16,0.34,None,0,0.0,0
6012867,2023-08-13T17:00:00,2023-08-13T13:00:00,0.437,2023-05-02T00:00:00,broadway_tickets_national,1,0.694,Connor Palace at Playhouse Square,US,OH,0.66,140,15.0,130.0,32.0,287.0,110.0,theater,Six the Musical,576,0.45,None,0,0.0,0
5995202,2023-08-13T17:00:00,2023-08-13T13:00:00,0.365,2023-04-11T00:00:00,minor_league_baseball,1,0.657,SIUH Community Park,US,NY,0.53,18,5.0,42.0,17.0,70.0,39.0,sports,Staten Island FerryHawks,34,0.39,None,0,0.0,0
5964788,2023-08-13T17:00:00,2023-08-13T12:00:00,0.891,2023-03-08T00:00:00,nfl,2,0.92,Caesars Superdome,US,LA,0.92,19,1576.0,52.0,,1270.0,26.0,sports,New Orleans Saints,20,0.8,Kansas City Chiefs,19,0.81,0
5897032,2023-08-13T17:00:00,2023-08-13T13:00:00,0.325,2022-12-14T00:00:00,minor_league_baseball,2,0.583,Atrium Health Ballpark,US,NC,0.48,16,21.0,33.0,22.0,51.0,35.0,sports,Kannapolis Cannon Ballers,28,0.31,Down East Wood Ducks,22,0.3,0
5928518,2023-08-13T17:00:00,2023-08-13T13:00:00,0.451,2023-01-30T00:00:00,broadway_tickets_national,1,0.704,Proctors Theatre,US,NY,0.62,88,1.0,98.0,99.0,101.0,97.0,theater,The Lion King,568,0.49,None,0,0.0,0
5721062,2023-08-13T17:00:00,2023-08-13T13:00:00,0.462,2022-06-06T00:00:00,broadway_tickets_national,1,0.706,Peace Concert Hall At The Peace Center,US,SC,0.6,27,2.0,224.0,201.0,253.0,198.0,theater,Wicked,602,0.48,None,0,0.0,0
6035908,2023-08-13T17:00:00,2023-08-13T12:00:00,0.591,2023-05-25T00:00:00,family,1,0.763,American Airlines Center,US,TX,0.91,82,364.0,92.0,52.0,322.0,87.0,theater,Jurassic World Live Tour,107,0.51,None,0,0.0,0
6052625,2023-08-13T17:00:00,2023-08-13T13:00:00,0.676,2023-06-10T00:00:00,monster_truck,1,0.806,FLA Live Arena,US,FL,0.88,75,1.0,21.0,21.0,21.0,21.0,sports,Monster Jam,65,0.63,None,0,0.0,0
5842222,2023-08-13T17:00:00,2023-08-13T13:00:00,0.381,2022-10-13T00:00:00,minor_league_baseball,2,0.652,FNB Field,US,PA,0.46,16,24.0,49.0,28.0,88.0,39.0,sports,Harrisburg Senators,34,0.33,Akron RubberDucks,34,0.34,0
5898197,2023-08-13T17:00:00,2023-08-13T13:00:00,0.485,2022-12-15T00:00:00,minor_league_baseball,2,0.704,Hadlock Field,US,ME,0.54,23,14.0,59.0,28.0,101.0,52.0,sports,Portland Sea Dogs,33,0.36,Hartford Yard Goats,33,0.44,0
6040715,2023-08-13T17:00:00,2023-08-13T13:00:00,0.408,2023-05-31T00:00:00,music_festival,1,0.679,Wild Things Park,US,PA,0.47,12,3.0,187.0,152.0,208.0,204.0,concert,Four Chord Music Festival,3,0.27,None,0,0.0,0
5884234,2023-08-13T17:00:00,2023-08-13T13:00:00,0.401,2022-11-30T00:00:00,music_festival,1,0.619,Atlantic City Beach,US,NJ,0.45,4,4.0,210.0,162.0,253.0,218.0,concert,TidalWave Music Festival,4,0.3,None,0,0.0,0
5975909,2023-08-13T17:00:00,2023-08-13T13:00:00,0.338,2023-03-22T00:00:00,minor_league_baseball,2,0.623,Five County Stadium,US,NC,0.44,16,22.0,28.0,18.0,60.0,23.0,sports,Carolina Mudcats,28,0.29,Delmarva Shorebirds,34,0.29,0
5975425,2023-08-13T17:00:00,2023-08-13T13:00:00,0.336,2023-03-21T00:00:00,minor_league_baseball,1,0.622,Publix Field at Joker Marchant Stadium,US,FL,0.6,16,10.0,42.0,22.0,51.0,44.0,sports,Lakeland Flying Tigers,29,0.28,None,0,0.0,0
6016999,2023-08-13T17:05:00,2023-08-13T12:05:00,0.318,2023-05-08T00:00:00,minor_league_baseball,1,0.633,Sioux Falls Stadium,US,SD,0.37,12,12.0,39.0,21.0,57.0,38.0,sports,Sioux Falls Canaries,16,0.27,None,0,0.0,0
5827644,2023-08-13T17:05:00,2023-08-13T13:05:00,0.372,2022-09-30T00:00:00,minor_league_baseball,2,0.637,Jackson Field,US,MI,0.45,16,289.0,42.0,26.0,93.0,42.0,sports,Lansing Lugnuts,28,0.33,Fort Wayne TinCaps,28,0.34,0
5977617,2023-08-13T17:05:00,2023-08-13T13:05:00,0.355,2023-03-23T00:00:00,minor_league_baseball,2,0.64,Dow Diamond,US,MI,0.44,16,49.0,29.0,18.0,148.0,24.0,sports,Great Lakes Loons,28,0.35,West Michigan Whitecaps,22,0.35,0
5843619,2023-08-13T17:05:00,2023-08-13T13:05:00,0.327,2022-10-13T00:00:00,minor_league_baseball,2,0.606,McCormick Field,US,NC,0.44,16,41.0,41.0,31.0,57.0,41.0,sports,Asheville Tourists,28,0.33,Hickory Crawdads,28,0.33,0
5844382,2023-08-13T17:05:00,2023-08-13T13:05:00,0.38,2022-10-14T00:00:00,minor_league_baseball,2,0.647,Innovative Field,US,NY,0.49,22,56.0,31.0,16.0,68.0,23.0,sports,Rochester Red Wings,40,0.35,Lehigh Valley IronPigs,40,0.38,0
5950500,2023-08-13T17:05:00,2023-08-13T12:05:00,0.343,2023-02-18T00:00:00,minor_league_baseball,2,0.608,Bowling Green Ballpark,US,KY,0.41,16,29.0,46.0,19.0,76.0,45.0,sports,Bowling Green Hot Rods,28,0.31,Wilmington Blue Rocks,28,0.31,0
5849940,2023-08-13T17:05:00,2023-08-13T13:05:00,0.38,2022-10-22T00:00:00,minor_league_baseball,2,0.639,PNC Field,US,PA,0.53,16,222.0,52.0,25.0,136.0,46.0,sports,Scranton Wilkes-Barre RailRiders,40,0.36,Syracuse Mets,40,0.37,0
5717532,2023-08-13T17:30:00,2023-08-13T13:30:00,0.464,2022-05-25T00:00:00,broadway_tickets_national,1,0.707,Belk Theater at Blumenthal Performing Arts Center,US,NC,0.64,41,5.0,113.0,92.0,157.0,106.0,theater,The Book of Mormon,325,0.66,None,0,0.0,0
5721109,2023-08-13T17:30:00,2023-08-13T13:30:00,0.477,2022-06-06T00:00:00,theater,1,0.715,Kennedy Center Opera House,US,DC,0.73,138,128.0,169.0,48.0,407.0,160.0,theater,Moulin Rouge! The Musical,533,0.65,None,0,0.0,0
6032940,2023-08-13T17:30:00,2023-08-13T13:30:00,0.485,2023-05-19T00:00:00,broadway_tickets_national,1,0.712,Princess of Wales Theatre Toronto,Canada,ON,0.6,19,11.0,385.0,158.0,587.0,397.0,theater,Hamilton,491,0.51,None,0,0.0,0
5968335,2023-08-13T17:30:00,2023-08-13T11:30:00,0.362,2023-03-14T00:00:00,minor_league_baseball,2,0.655,Centene Stadium - MT,US,MT,0.4,15,13.0,30.0,14.0,49.0,32.0,sports,Great Falls Voyagers,18,0.29,Missoula PaddleHeads,25,0.27,0
5922205,2023-08-13T17:30:00,2023-08-13T13:30:00,0.775,2023-01-23T00:00:00,tennis,2,0.839,Sobeys Stadium,Canada,ON,0.6,6,88.0,396.0,138.0,3015.0,394.0,sports,National Bank Open - ATP Men's Tennis,6,0.51,Barclays ATP World Tour Finals,22,0.58,0
5949220,2023-08-13T17:30:00,2023-08-13T13:30:00,0.407,2023-02-16T00:00:00,cirque_du_soleil,1,0.68,Walt Disney World Resort,US,FL,0.62,204,1.0,354.0,354.0,363.0,354.0,theater,Cirque du Soleil Drawn to Life,204,0.39,None,0,0.0,0
5778353,2023-08-13T17:30:00,2023-08-13T13:30:00,0.481,2022-08-18T00:00:00,tennis,1,0.704,Centre Court - IGA Stadium,Canada,QC,0.54,6,180.0,259.0,85.0,1246.0,183.0,sports,National Bank Open - WTA Women's Tennis,9,0.41,None,0,0.0,0
5831898,2023-08-13T17:35:00,2023-08-13T13:35:00,0.409,2022-10-05T00:00:00,minor_league_baseball,2,0.652,The Diamond,US,VA,0.53,16,72.0,38.0,22.0,91.0,37.0,sports,Richmond Flying Squirrels,34,0.35,Bowie Baysox,34,0.34,0
5788077,2023-08-13T17:35:00,2023-08-13T13:35:00,0.768,2022-08-24T00:00:00,mlb,2,0.845,Nationals Park,US,DC,0.87,107,419.0,56.0,14.0,456.0,44.0,sports,Washington Nationals,209,0.65,Oakland Athletics,209,0.62,0
5788322,2023-08-13T17:35:00,2023-08-13T13:35:00,0.787,2022-08-24T00:00:00,mlb,2,0.853,PNC Park,US,PA,0.86,107,401.0,72.0,25.0,409.0,63.0,sports,Pittsburgh Pirates,209,0.64,Cincinnati Reds,221,0.64,0
5814016,2023-08-13T17:35:00,2023-08-13T13:35:00,0.463,2022-09-16T00:00:00,minor_league_baseball,2,0.689,Victory Field,US,IN,0.58,22,123.0,36.0,23.0,66.0,35.0,sports,Indianapolis Indians,40,0.37,Nashville Sounds,40,0.42,0
5950433,2023-08-13T17:35:00,2023-08-13T12:35:00,0.419,2023-02-18T00:00:00,baseball,1,0.683,Bosse Field,US,IN,0.43,9,1.0,38.0,38.0,38.0,38.0,sports,Washington Wild Things,19,0.35,None,0,0.0,0
5923255,2023-08-13T17:35:00,2023-08-13T13:35:00,0.404,2023-01-24T00:00:00,minor_league_baseball,2,0.657,Northeast Delta Dental Stadium,US,NH,0.47,16,24.0,32.0,18.0,52.0,28.0,sports,New Hampshire Fisher Cats,34,0.38,Reading Fightin Phils,34,0.38,0
5787462,2023-08-13T17:35:00,2023-08-13T13:35:00,0.883,2022-08-24T00:00:00,mlb,2,0.905,Citizens Bank Park,US,PA,0.9,126,519.0,94.0,35.0,683.0,63.0,sports,Philadelphia Phillies,220,0.68,Minnesota Twins,221,0.63,0
5788934,2023-08-13T17:37:00,2023-08-13T13:37:00,0.888,2022-08-24T00:00:00,mlb,2,0.901,Rogers Centre,Canada,ON,0.9,130,342.0,118.0,45.0,1270.0,99.0,sports,Toronto Blue Jays,221,0.65,Chicago Cubs,223,0.69,0
5787799,2023-08-13T17:40:00,2023-08-13T13:40:00,0.786,2022-08-24T00:00:00,mlb,2,0.854,Tropicana Field,US,FL,0.84,118,435.0,95.0,35.0,570.0,85.0,sports,Tampa Bay Rays,222,0.64,Cleveland Guardians,222,0.63,0
5789632,2023-08-13T17:40:00,2023-08-13T13:40:00,0.908,2022-08-24T00:00:00,mlb,2,0.909,loanDepot park,US,FL,0.86,118,439.0,158.0,16.0,12394.0,91.0,sports,Miami Marlins,222,0.63,New York Yankees,223,0.72,0
6045666,2023-08-13T17:50:00,2023-08-13T12:50:00,0.318,2023-06-05T00:00:00,horse_racing,1,0.633,Ellis Park Racing and Gaming,US,KY,0.36,9,125.0,200.0,33.0,534.0,42.0,sports,Ellis Park Racing & Gaming,9,0.25,None,0,0.0,0
6054374,2023-08-13T18:00:00,2023-08-13T14:00:00,0.26,2023-06-13T00:00:00,family,1,0.612,Tennessee Theatre,US,TN,0.64,62,6.0,41.0,34.0,52.0,36.0,theater,Willy Wonka and the Chocolate Factory,1,0.23,None,0,0.0,0
5982945,2023-08-13T18:00:00,2023-08-13T13:00:00,0.428,2023-03-29T00:00:00,baseball,2,0.687,Wintrust Field,US,IL,0.46,13,7.0,60.0,24.0,121.0,70.0,sports,Schaumburg Boomers,19,0.35,Windy City ThunderBolts,16,0.37,0
5710974,2023-08-13T18:00:00,2023-08-13T13:00:00,0.416,2022-05-14T00:00:00,broadway_tickets_national,1,0.684,Orpheum Theatre - Minneapolis,US,MN,0.71,143,212.0,235.0,47.0,718.0,199.0,theater,Jagged Little Pill,79,0.39,None,0,0.0,0
5721515,2023-08-13T18:00:00,2023-08-13T13:00:00,0.481,2022-06-06T00:00:00,broadway_tickets_national,1,0.716,Lied Center Lincoln,US,NE,0.57,39,20.0,262.0,90.0,539.0,231.0,theater,Hamilton,491,0.51,None,0,0.0,0
5860641,2023-08-13T18:00:00,2023-08-13T14:00:00,0.411,2022-11-02T00:00:00,theater,1,0.679,Charles Playhouse,US,MA,0.65,259,119.0,163.0,94.0,317.0,152.0,theater,Blue Man Group,1390,0.39,None,0,0.0,0
5840655,2023-08-13T18:00:00,2023-08-13T14:00:00,0.505,2022-10-11T00:00:00,minor_league_baseball,2,0.711,Maimonides Park,US,NY,0.57,17,95.0,33.0,18.0,104.0,26.0,sports,Brooklyn Cyclones,28,0.37,Aberdeen IronBirds,28,0.33,0
5969730,2023-08-13T18:00:00,2023-08-13T14:00:00,0.44,2023-03-16T00:00:00,theater,1,0.698,Broadway Theatre - New York,US,NY,0.6,118,24.0,414.0,134.0,684.0,392.0,theater,Here Lies Love,118,0.4,None,0,0.0,0
5952962,2023-08-13T18:00:00,2023-08-13T11:00:00,0.349,2023-02-21T00:00:00,family,1,0.615,OC Fair & Event Center,US,CA,0.49,10,4.0,32.0,28.0,40.0,30.0,theater,OC Fair Single Day Admission,4,0.38,None,0,0.0,0
5882892,2023-08-13T18:00:00,2023-08-13T14:00:00,0.411,2022-11-29T00:00:00,theater,1,0.679,Astor Place Theatre,US,NY,0.66,357,51.0,150.0,92.0,328.0,155.0,theater,Blue Man Group,1390,0.39,None,0,0.0,0
5921880,2023-08-13T18:00:00,2023-08-13T13:00:00,0.416,2023-01-21T00:00:00,broadway_tickets_national,1,0.679,Guthrie Theater - Wurtele Thrust Stage,US,MN,0.44,6,6.0,175.0,167.0,184.0,172.0,theater,Into the Woods,6,0.66,None,0,0.0,0
5980225,2023-08-13T18:00:00,2023-08-13T13:00:00,0.512,2023-03-24T00:00:00,theater,1,0.731,Bass Performance Hall,US,TX,0.67,101,10.0,289.0,196.0,574.0,217.0,theater,Frozen - The Musical,256,0.43,None,0,0.0,0
5997046,2023-08-13T18:00:00,2023-08-13T14:00:00,0.365,2023-04-16T00:00:00,family,1,0.656,The Argyle Theatre at Babylon Village,US,NY,0.44,17,2.0,169.0,143.0,199.0,143.0,theater,Grease,16,0.33,None,0,0.0,0
5934468,2023-08-13T18:00:00,2023-08-13T13:00:00,0.36,2023-02-04T00:00:00,minor_league_baseball,2,0.628,Momentum Bank Ballpark,US,TX,0.47,16,29.0,39.0,28.0,53.0,37.0,sports,Midland RockHounds,34,0.34,Arkansas Travelers,34,0.33,0
5980769,2023-08-13T18:00:00,2023-08-13T14:00:00,0.425,2023-03-24T00:00:00,broadway_tickets_national,1,0.684,Royal Alexandra Theatre,Canada,ON,0.63,114,1.0,511.0,511.0,524.0,511.0,theater,Hadestown,396,0.64,None,0,0.0,0
5981858,2023-08-13T18:00:00,2023-08-13T13:00:00,0.351,2023-03-27T00:00:00,minor_league_baseball,2,0.617,Shaw Park,Canada,MB,0.42,11,154.0,52.0,29.0,141.0,47.0,sports,Winnipeg Goldeyes,15,0.29,Fargo-Moorhead Redhawks,3,0.28,0
6033139,2023-08-13T18:00:00,2023-08-13T14:00:00,0.274,2023-05-19T00:00:00,broadway_tickets_national,1,0.624,Colonial Theatre Laconia,US,NH,0.45,9,10.0,64.0,62.0,65.0,63.0,theater,The Sound of Music,9,0.36,None,0,0.0,0
6051090,2023-08-13T18:00:00,2023-08-13T14:00:00,0.33,2023-06-08T00:00:00,theater,1,0.652,The Brook Arts Center,US,NJ,0.0,3,1.0,92.0,89.0,94.0,92.0,theater,Matilda - The Musical Jr,3,0.34,None,0,0.0,0
6033192,2023-08-13T18:00:00,2023-08-13T14:00:00,0.355,2023-05-19T00:00:00,dance_performance_tour,1,0.65,Avon Theatre,Canada,ON,0.42,18,3.0,205.0,174.0,242.0,201.0,theater,Frankenstein Revived,18,0.31,None,0,0.0,0
6087151,2023-08-13T18:00:00,2023-08-13T14:00:00,0.41,2023-07-11T00:00:00,theater,1,0.685,Lincoln Center Theater - Claire Tow Theater,US,NY,0.47,22,1.0,212.0,207.0,218.0,212.0,theater,Let's Call Her Patty,22,0.31,None,0,0.0,0
6059259,2023-08-13T18:00:00,2023-08-13T14:00:00,0.333,2023-06-17T00:00:00,broadway_tickets_national,1,0.636,Ogunquit Playhouse,US,ME,0.39,13,2.0,398.0,390.0,411.0,398.0,theater,On Your Feet,45,0.34,None,0,0.0,0
5902663,2023-08-13T18:00:00,2023-08-13T14:00:00,0.449,2022-12-23T00:00:00,broadway_tickets_national,1,0.692,Ambassador Theatre,US,NY,0.69,206,198.0,265.0,117.0,783.0,184.0,theater,Chicago (Musical),289,0.42,None,0,0.0,0
6033277,2023-08-13T18:00:00,2023-08-13T13:00:00,0.387,2023-05-19T00:00:00,broadway_tickets_national,1,0.654,Marriott Theatre (Lincolnshire),US,IL,0.6,172,7.0,127.0,125.0,129.0,126.0,theater,The Buddy Holly Story,5,0.31,None,0,0.0,0
5903678,2023-08-13T18:00:00,2023-08-13T13:00:00,0.412,2022-12-28T00:00:00,family,1,0.679,Overture Hall - Overture Center,US,WI,0.56,14,3.0,103.0,99.0,107.0,103.0,theater,Blueys Big Play,109,0.4,None,0,0.0,0
5921947,2023-08-13T18:00:00,2023-08-13T14:00:00,0.377,2023-01-21T00:00:00,theater,1,0.661,Warner Theatre - CT,US,CT,0.41,5,7.0,150.0,111.0,168.0,166.0,theater,Spongebob Squarepants the Musical,20,0.34,None,0,0.0,0
5955408,2023-08-13T18:00:00,2023-08-13T14:00:00,0.79,2023-02-24T00:00:00,broadway_tickets_national,2,0.876,August Wilson Theatre,US,NY,0.92,29,112.0,274.0,133.0,445.0,222.0,theater,Funny Girl,237,0.68,Broadway,912,0.68,0
