id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5984078,2023-08-04T23:00:00,2023-08-04T19:00:00,0.44,2023-03-31T00:00:00,soccer,2,0.674,Historic Crew Stadium,US,OH,0.62,8,7.0,41.0,31.0,57.0,41.0,sports,Columbus Crew 2,8,0.39,Toronto FC II,4,0.27,0
5894717,2023-08-04T23:00:00,2023-08-04T19:00:00,0.707,2022-12-12T00:00:00,broadway_tickets_national,2,0.852,Al Hirschfeld Theatre,US,NY,0.93,477,130.0,175.0,77.0,300.0,167.0,theater,Moulin Rouge! The Musical,553,0.65,Broadway,952,0.68,0
5990993,2023-08-04T23:00:00,2023-08-04T19:00:00,0.327,2023-04-06T00:00:00,concert,1,0.644,Silverados,US,NC,0.25,2,5.0,72.0,51.0,91.0,84.0,concert,Hinder,6,0.3,None,0,0.0,0
5978499,2023-08-04T23:00:00,2023-08-04T17:00:00,0.502,2023-03-24T00:00:00,concert,2,0.725,Gallivan Center,US,UT,0.51,3,6.0,188.0,80.0,305.0,161.0,concert,The Head and the Heart,44,0.52,Father John Misty,17,0.55,0
6037371,2023-08-04T23:00:00,2023-08-04T19:00:00,0.354,2023-05-27T00:00:00,concert,2,0.657,Seneca Allegany Casino and Hotel,US,NY,0.46,3,346.0,156.0,45.0,559.0,132.0,concert,Nitty Gritty Dirt Band,10,0.65,A Thousand Horses,16,0.43,0
6058745,2023-08-04T23:00:00,2023-08-04T19:00:00,0.266,2023-06-17T00:00:00,concert,1,0.613,House of Blues - Myrtle Beach,US,SC,0.58,48,28.0,81.0,42.0,123.0,70.0,concert,Third Eye,1,0.26,None,0,0.0,0
6049828,2023-08-04T23:00:00,2023-08-04T16:00:00,0.309,2023-06-07T00:00:00,comedy,1,0.644,The Orleans Showroom,US,NV,0.54,93,2.0,151.0,128.0,174.0,128.0,theater,Adam London,91,0.32,None,0,0.0,0
5805829,2023-08-04T23:00:00,2023-08-04T16:00:00,0.329,2022-09-10T00:00:00,family,2,0.651,The Magic Attic at Bally's Las Vegas,US,NV,0.52,93,8.0,133.0,104.0,174.0,129.0,theater,Frederic Da Silva,93,0.33,Paranormal,93,0.33,0
6059684,2023-08-04T23:00:00,2023-08-04T16:00:00,0.298,2023-06-17T00:00:00,theater,1,0.638,Saxe Theater,US,NV,0.65,287,2.0,167.0,149.0,184.0,149.0,theater,Nathan Burton,127,0.31,None,0,0.0,0
5978057,2023-08-04T23:00:00,2023-08-04T19:00:00,0.345,2023-03-23T00:00:00,minor_league_baseball,1,0.644,Grainger Stadium,US,NC,0.42,17,16.0,35.0,23.0,48.0,36.0,sports,Down East Wood Ducks,29,0.3,None,0,0.0,0
5883258,2023-08-04T23:00:00,2023-08-04T19:00:00,0.354,2022-11-30T00:00:00,concert,2,0.659,Danforth Music Hall,Canada,ON,0.61,61,61.0,105.0,24.0,697.0,83.0,concert,Goth Babe,13,0.59,Husbands,6,0.62,0
6060994,2023-08-04T23:00:00,2023-08-04T19:00:00,0.235,2023-06-19T00:00:00,concert,1,0.596,Gramercy Theatre,US,NY,0.58,37,5.0,173.0,71.0,585.0,74.0,concert,The Sons & Heirs,1,0.24,None,0,0.0,0
5938392,2023-08-04T23:00:00,2023-08-04T19:00:00,0.451,2023-02-08T00:00:00,national_womens_soccer,2,0.703,Exploria Stadium,US,FL,0.76,15,208.0,69.0,19.0,251.0,61.0,sports,Orlando Pride,9,0.55,Washington Spirit,8,0.57,0
5955396,2023-08-04T23:00:00,2023-08-04T19:00:00,0.763,2023-02-24T00:00:00,broadway_tickets_national,2,0.882,August Wilson Theatre,US,NY,0.92,39,74.0,298.0,144.0,501.0,256.0,theater,Funny Girl,247,0.68,Broadway,952,0.68,0
5954785,2023-08-04T23:00:00,2023-08-04T19:00:00,0.434,2023-02-23T00:00:00,concert,2,0.699,Massey Hall,Canada,ON,0.62,37,8.0,200.0,92.0,394.0,146.0,concert,Jason Isbell & the 400 Unit,22,0.58,Jason Isbell,26,0.53,0
5889818,2023-08-04T23:00:00,2023-08-04T19:00:00,0.692,2022-12-06T00:00:00,broadway_tickets_national,2,0.845,Walter Kerr Theatre,US,NY,0.91,238,52.0,155.0,100.0,240.0,155.0,theater,Hadestown,416,0.63,Broadway,952,0.68,0
5884709,2023-08-04T23:00:00,2023-08-04T19:00:00,0.454,2022-11-30T00:00:00,wnba,2,0.703,Gainbridge Fieldhouse,US,IN,0.83,66,93.0,99.0,37.0,432.0,91.0,sports,Indiana Fever,22,0.49,Connecticut Sun,22,0.5,0
5997341,2023-08-04T23:00:00,2023-08-04T19:00:00,0.471,2023-04-16T00:00:00,concert,1,0.719,The Rooftop at Pier 17,US,NY,0.73,29,54.0,160.0,55.0,612.0,112.0,concert,The Mountain Goats,13,0.41,None,0,0.0,0
5941165,2023-08-04T23:00:00,2023-08-04T19:00:00,0.375,2023-02-10T00:00:00,concert,1,0.67,Indian Ranch,US,MA,0.54,9,3.0,76.0,48.0,131.0,57.0,concert,ABBA The Concert	,16,0.44,None,0,0.0,0
5889337,2023-08-04T23:00:00,2023-08-04T19:00:00,0.489,2022-12-05T00:00:00,concert,2,0.728,MidFlorida Credit Union Amphitheatre,US,FL,0.79,29,646.0,221.0,32.0,1302.0,182.0,concert,Bret Michaels,17,0.47,Night Ranger,8,0.46,0
6001234,2023-08-04T23:00:00,2023-08-04T19:00:00,0.516,2023-04-18T00:00:00,concert,2,0.742,Pine Knob Music Theatre,US,MI,0.79,28,912.0,167.0,20.0,1373.0,136.0,concert,Boy George,13,0.47,Culture Club,11,0.46,0
5951778,2023-08-04T23:00:00,2023-08-04T19:00:00,0.704,2023-02-21T00:00:00,concert,3,0.838,Xfinity Center - MA,US,MA,0.8,14,642.0,237.0,56.0,1933.0,205.0,concert,Jelly Roll,47,0.61,Elle King,16,0.64,0
6021061,2023-08-04T23:00:00,2023-08-04T19:00:00,0.343,2023-05-15T00:00:00,comedy,1,0.659,Berglund Performing Arts Theatre,US,VA,0.47,9,11.0,79.0,58.0,123.0,75.0,theater,Fortune Feimster,21,0.45,None,0,0.0,0
5983790,2023-08-04T23:00:00,2023-08-04T19:00:00,0.467,2023-03-31T00:00:00,monster_truck,1,0.722,Enmarket Arena,US,GA,0.71,52,300.0,110.0,45.0,484.0,102.0,sports,Monster Jam,73,0.63,None,0,0.0,0
6069734,2023-08-04T23:00:00,2023-08-04T19:00:00,0.439,2023-06-24T00:00:00,literary,1,0.707,Center Stage Theater - Atlanta,US,GA,0.59,35,113.0,148.0,75.0,497.0,116.0,theater,Rachel Hollis,2,0.26,None,0,0.0,0
6059659,2023-08-04T23:00:00,2023-08-04T19:00:00,0.295,2023-06-17T00:00:00,comedy,1,0.621,Hartford Funny Bone Comedy Club and Restaurant,US,CT,0.38,4,6.0,87.0,78.0,116.0,82.0,theater,Ali Siddiq,38,0.33,None,0,0.0,0
5992011,2023-08-04T23:00:00,2023-08-04T19:00:00,0.353,2023-04-07T00:00:00,minor_league_baseball,1,0.664,SIUH Community Park,US,NY,0.54,23,3.0,45.0,17.0,70.0,44.0,sports,Staten Island FerryHawks,39,0.4,None,0,0.0,0
6026610,2023-08-04T23:00:00,2023-08-04T19:00:00,0.328,2023-05-18T00:00:00,concert,2,0.645,House of Blues - Orlando,US,FL,0.71,46,29.0,123.0,30.0,1087.0,65.0,concert,Sister Hazel,7,0.54,The Sh-Booms,1,0.33,0
5918912,2023-08-04T23:00:00,2023-08-04T19:00:00,0.371,2023-01-19T00:00:00,minor_league_baseball,2,0.657,Smokies Stadium,US,TN,0.49,23,34.0,37.0,27.0,59.0,34.0,sports,Tennessee Smokies,41,0.32,Chattanooga Lookouts,29,0.31,0
5944476,2023-08-04T23:00:00,2023-08-04T19:00:00,0.55,2023-02-14T00:00:00,broadway_tickets_national,1,0.761,Richard Rodgers Theatre,US,NY,0.78,170,75.0,867.0,196.0,11499.0,759.0,theater,Hamilton,521,0.51,None,0,0.0,0
6030926,2023-08-04T23:00:00,2023-08-04T19:00:00,0.391,2023-05-18T00:00:00,theater,1,0.684,Daryl Roth Theatre,US,NY,0.53,47,3.0,198.0,181.0,206.0,206.0,theater,Titanique,47,0.36,None,0,0.0,0
5849825,2023-08-04T23:00:00,2023-08-04T19:00:00,0.418,2022-10-21T00:00:00,theater,1,0.698,Lyric Theatre - New York,US,NY,0.7,190,111.0,306.0,130.0,931.0,243.0,theater,Harry Potter and The Cursed Child,190,0.42,None,0,0.0,0
6012085,2023-08-04T23:00:00,2023-08-04T19:00:00,0.536,2023-05-02T00:00:00,comedy,1,0.765,Hard Rock Cincinnati,US,OH,0.54,9,100.0,154.0,57.0,809.0,113.0,theater,Gabriel Iglesias,52,0.61,None,0,0.0,0
6001774,2023-08-04T23:00:00,2023-08-04T19:00:00,0.54,2023-04-18T00:00:00,concert,2,0.753,Meadow Brook Amphitheatre,US,MI,0.61,3,71.0,177.0,68.0,548.0,164.0,concert,Nathaniel Rateliff & The Night Sweats,28,0.62,Nathaniel Rateliff,28,0.63,0
6065176,2023-08-04T23:00:00,2023-08-04T19:00:00,0.949,2023-06-20T00:00:00,tennis,1,0.96,Fitzgerald Tennis Stadium at Rock Creek Park Tennis Center,US,DC,0.82,9,63.0,377.0,156.0,1200.0,360.0,sports,Mubadala Citi DC Open,9,0.75,None,0,0.0,0
5887676,2023-08-04T23:00:00,2023-08-04T19:00:00,0.441,2022-12-03T00:00:00,broadway_tickets_national,1,0.703,Marquis Theatre - New York,US,NY,0.71,127,344.0,311.0,86.0,964.0,267.0,theater,Once Upon a One More Time,127,0.41,None,0,0.0,0
6044071,2023-08-04T23:00:00,2023-08-04T19:00:00,0.386,2023-06-01T00:00:00,theater,2,0.685,Al Hirschfeld Theatre,US,NY,0.93,477,1.0,75.0,75.0,75.0,75.0,theater,Moulin Rouge! The Musical VIP Room,238,0.42,Broadway,952,0.68,0
5921594,2023-08-04T23:00:00,2023-08-04T19:00:00,0.504,2023-01-21T00:00:00,concert,1,0.736,Ruoff Music Center,US,IN,0.79,18,506.0,138.0,36.0,564.0,131.0,concert,Kidz Bop,21,0.47,None,0,0.0,0
5884657,2023-08-04T23:00:00,2023-08-04T19:00:00,0.553,2022-11-30T00:00:00,wnba,2,0.755,Entertainment & Sports Arena,US,DC,0.57,8,144.0,79.0,36.0,208.0,61.0,sports,Washington Mystics,23,0.49,Los Angeles Sparks,22,0.5,0
5835289,2023-08-04T23:00:00,2023-08-04T19:00:00,0.484,2022-10-07T00:00:00,broadway_tickets_national,1,0.727,Belasco Theatre - NY,US,NY,0.6,29,79.0,589.0,146.0,1125.0,555.0,theater,"Good Night, Oscar",28,0.41,None,0,0.0,0
6024785,2023-08-04T23:00:00,2023-08-04T19:00:00,0.333,2023-05-18T00:00:00,concert,1,0.65,Lincoln Hill Farms,US,NY,0.38,3,3.0,82.0,75.0,87.0,84.0,concert,The Wallflowers,21,0.48,None,0,0.0,0
6030788,2023-08-04T23:00:00,2023-08-04T19:00:00,0.357,2023-05-18T00:00:00,theater,1,0.668,House of Blues - Boston,US,MA,0.73,50,4.0,343.0,136.0,925.0,149.0,theater,The Lalas,5,0.25,None,0,0.0,0
6055251,2023-08-04T23:00:00,2023-08-04T19:00:00,0.393,2023-06-13T00:00:00,family,1,0.666,Plateau Parking Lot at National Harbor,US,MD,0.5,24,236.0,95.0,59.0,369.0,94.0,theater,UniverSoul Circus,24,0.35,None,0,0.0,0
6029521,2023-08-04T23:00:00,2023-08-04T19:00:00,0.362,2023-05-18T00:00:00,broadway_tickets_national,1,0.661,The Theater Center,US,NY,0.59,284,23.0,130.0,82.0,195.0,146.0,theater,The Office! A Musical Parody,80,0.35,None,0,0.0,0
5943825,2023-08-04T23:00:00,2023-08-04T19:00:00,0.334,2023-02-14T00:00:00,minor_league_baseball,2,0.644,Truist Stadium - Winston-Salem,US,NC,0.46,17,13.0,39.0,24.0,57.0,38.0,sports,Winston-Salem Dash,32,0.33,Bowling Green Hot Rods,35,0.31,0
6046649,2023-08-04T23:00:00,2023-08-04T19:00:00,0.52,2023-06-06T00:00:00,concert,2,0.743,Budweiser Stage,Canada,ON,0.75,36,437.0,194.0,44.0,1587.0,138.0,concert,Queens Of The Stone Age,32,0.54,Phantogram,18,0.56,0
5870192,2023-08-04T23:00:00,2023-08-04T19:00:00,0.564,2022-11-14T00:00:00,concert,2,0.765,Bank of New Hampshire Pavilion,US,NH,0.76,27,219.0,364.0,58.0,1942.0,305.0,concert,Foreigner,38,0.55,Loverboy,21,0.54,0
6047109,2023-08-04T23:00:00,2023-08-04T19:00:00,0.318,2023-06-06T00:00:00,concert,2,0.641,Masquerade (Hell),US,GA,0.51,38,16.0,83.0,34.0,182.0,65.0,concert,Tessa Violet,14,0.52,Frances Forever,11,0.36,0
6083033,2023-08-04T23:00:00,2023-08-04T19:00:00,0.322,2023-07-06T00:00:00,rodeo,1,0.672,Adirondack Bank Center,US,NY,0.5,2,108.0,42.0,39.0,53.0,39.0,sports,Utica Stampede Rodeo and Expo,2,0.0,None,0,0.0,0
6055067,2023-08-04T23:00:00,2023-08-04T19:00:00,0.323,2023-06-13T00:00:00,comedy,1,0.65,Raleigh Improv,US,NC,0.51,51,4.0,51.0,41.0,60.0,49.0,theater,Ian Bagg,10,0.35,None,0,0.0,0
5932308,2023-08-04T23:00:00,2023-08-04T19:00:00,0.497,2023-02-02T00:00:00,concert,1,0.73,Rock the Ruins at Holliday Park,US,IN,0.49,4,5.0,429.0,287.0,704.0,303.0,concert,Mt. Joy,43,0.62,None,0,0.0,0
5787394,2023-08-04T23:05:00,2023-08-04T19:05:00,0.819,2022-08-24T00:00:00,mlb,2,0.893,Citizens Bank Park,US,PA,0.9,132,317.0,84.0,41.0,272.0,68.0,sports,Philadelphia Phillies,228,0.68,Kansas City Royals,216,0.62,0
5923319,2023-08-04T23:05:00,2023-08-04T19:05:00,0.334,2023-01-24T00:00:00,minor_league_baseball,2,0.645,Ripken Stadium,US,MD,0.44,18,41.0,36.0,22.0,70.0,26.0,sports,Aberdeen IronBirds,36,0.32,Hickory Crawdads,36,0.32,0
6017044,2023-08-04T23:05:00,2023-08-04T19:05:00,0.391,2023-05-08T00:00:00,baseball,1,0.683,Stade Canac,Canada,QC,0.46,20,2.0,54.0,49.0,58.0,49.0,sports,Quebec Capitales,26,0.35,None,0,0.0,0
5967802,2023-08-04T23:05:00,2023-08-04T19:05:00,0.401,2023-03-14T00:00:00,sports,1,0.688,Turtle Creek Stadium,US,MI,0.5,8,6.0,48.0,37.0,56.0,47.0,sports,Traverse City Pit Spitters,8,0.34,None,0,0.0,0
5981926,2023-08-04T23:05:00,2023-08-04T19:05:00,0.332,2023-03-27T00:00:00,minor_league_baseball,2,0.62,Eastwood Field,US,OH,0.42,15,13.0,38.0,16.0,50.0,45.0,sports,Mahoning Valley Scrappers,21,0.27,State College Spikes,22,0.27,0
5912875,2023-08-04T23:05:00,2023-08-04T19:05:00,0.366,2023-01-11T00:00:00,minor_league_baseball,2,0.645,SRP Park,US,SC,0.51,17,31.0,221.0,28.0,5880.0,38.0,sports,Augusta GreenJackets,29,0.32,Columbia Fireflies,35,0.32,0
5838499,2023-08-04T23:05:00,2023-08-04T19:05:00,0.393,2022-10-10T00:00:00,minor_league_baseball,2,0.659,Joseph P. Riley Jr. Park,US,SC,0.54,17,66.0,40.0,26.0,90.0,38.0,sports,Charleston RiverDogs,35,0.35,Kannapolis Cannon Ballers,35,0.3,0
5931868,2023-08-04T23:05:00,2023-08-04T19:05:00,0.348,2023-02-02T00:00:00,minor_league_baseball,2,0.643,Prince Georges Stadium,US,MD,0.45,17,9.0,46.0,29.0,57.0,46.0,sports,Bowie Baysox,41,0.34,Portland Sea Dogs,41,0.36,0
5841402,2023-08-04T23:05:00,2023-08-04T19:05:00,0.392,2022-10-12T00:00:00,minor_league_baseball,2,0.665,Coolray Field,US,GA,0.51,24,308.0,51.0,25.0,558.0,47.0,sports,Gwinnett Stripers,48,0.39,Indianapolis Indians,48,0.37,0
5787945,2023-08-04T23:05:00,2023-08-04T19:05:00,0.819,2022-08-24T00:00:00,mlb,2,0.891,Oriole Park at Camden Yards,US,MD,0.86,124,335.0,103.0,31.0,372.0,87.0,sports,Baltimore Orioles,231,0.64,New York Mets,216,0.69,0
5785514,2023-08-04T23:05:00,2023-08-04T19:05:00,0.859,2022-08-24T00:00:00,mlb,2,0.912,Yankee Stadium,US,NY,0.94,126,1373.0,766.0,21.0,214749.0,70.0,sports,New York Yankees,231,0.72,Houston Astros,228,0.7,0
5842372,2023-08-04T23:05:00,2023-08-04T19:05:00,0.379,2022-10-13T00:00:00,minor_league_baseball,2,0.66,ShoreTown Ballpark,US,NJ,0.48,17,24.0,53.0,34.0,88.0,51.0,sports,Jersey Shore BlueClaws,35,0.32,Brooklyn Cyclones,35,0.37,0
5931625,2023-08-04T23:05:00,2023-08-04T19:05:00,0.429,2023-02-02T00:00:00,baseball,2,0.703,Wild Things Park,US,PA,0.49,15,4.0,44.0,16.0,58.0,52.0,sports,Washington Wild Things,26,0.37,Gateway Grizzlies,29,0.38,0
5895714,2023-08-04T23:05:00,2023-08-04T19:05:00,0.352,2022-12-13T00:00:00,minor_league_baseball,2,0.642,Segra Stadium,US,NC,0.49,17,82.0,38.0,19.0,67.0,37.0,sports,Fayetteville Woodpeckers,31,0.33,Carolina Mudcats,35,0.29,0
5895975,2023-08-04T23:05:00,2023-08-04T19:05:00,0.449,2022-12-13T00:00:00,minor_league_baseball,2,0.696,Fluor Field at the West End,US,SC,0.56,17,18.0,52.0,31.0,103.0,46.0,sports,Greenville Drive,32,0.36,Rome Braves,30,0.32,0
5895828,2023-08-04T23:05:00,2023-08-04T19:05:00,0.376,2022-12-13T00:00:00,minor_league_baseball,2,0.647,Parkview Field,US,IN,0.54,17,26.0,38.0,20.0,56.0,39.0,sports,Fort Wayne TinCaps,35,0.34,Great Lakes Loons,35,0.35,0
5897142,2023-08-04T23:05:00,2023-08-04T19:05:00,0.39,2022-12-14T00:00:00,minor_league_baseball,1,0.661,Four Winds Field at Coveleski Stadium,US,IN,0.52,17,37.0,43.0,24.0,136.0,37.0,sports,South Bend Cubs,35,0.34,None,0,0.0,0
5894240,2023-08-04T23:05:00,2023-08-04T19:05:00,0.488,2022-12-12T00:00:00,minor_league_baseball,2,0.718,Huntington Park,US,OH,0.61,23,378.0,51.0,23.0,590.0,44.0,sports,Columbus Clippers,47,0.41,St. Paul Saints	,47,0.38,0
5813135,2023-08-04T23:05:00,2023-08-04T19:05:00,0.466,2022-09-16T00:00:00,minor_league_baseball,2,0.705,Day Air Ballpark,US,OH,0.61,17,189.0,43.0,18.0,144.0,30.0,sports,Dayton Dragons,35,0.4,Beloit Snappers,29,0.33,0
5842205,2023-08-04T23:05:00,2023-08-04T19:05:00,0.444,2022-10-13T00:00:00,minor_league_baseball,2,0.688,Canal Park,US,OH,0.55,23,69.0,38.0,16.0,94.0,36.0,sports,Akron RubberDucks,41,0.34,Somerset Patriots,41,0.38,0
5804932,2023-08-04T23:05:00,2023-08-04T19:05:00,0.471,2022-09-09T00:00:00,minor_league_baseball,2,0.708,Coca-Cola Park,US,PA,0.58,23,98.0,39.0,26.0,105.0,37.0,sports,Lehigh Valley IronPigs,47,0.38,Buffalo Bisons,47,0.35,0
5914846,2023-08-04T23:05:00,2023-08-04T19:05:00,0.359,2023-01-14T00:00:00,minor_league_baseball,2,0.643,Mirabito Stadium,US,NY,0.44,23,6.0,45.0,31.0,57.0,41.0,sports,Binghamton Rumble Ponies,41,0.36,New Hampshire Fisher Cats,41,0.37,0
5792608,2023-08-04T23:10:00,2023-08-04T19:10:00,0.48,2022-08-30T00:00:00,minor_league_baseball,2,0.716,Dunkin Donuts Park,US,CT,0.65,24,179.0,45.0,23.0,199.0,45.0,sports,Hartford Yard Goats,41,0.43,Reading Fightin Phils,41,0.38,0
5786164,2023-08-04T23:10:00,2023-08-04T19:10:00,0.893,2022-08-24T00:00:00,mlb,2,0.934,Fenway Park,US,MA,0.94,130,663.0,179.0,73.0,1458.0,137.0,sports,Boston Red Sox,231,0.7,Toronto Blue Jays,230,0.65,0
5789550,2023-08-04T23:10:00,2023-08-04T19:10:00,0.835,2022-08-24T00:00:00,mlb,2,0.9,Progressive Field,US,OH,0.84,124,134.0,145.0,49.0,311.0,137.0,sports,Cleveland Guardians,230,0.63,Chicago White Sox,216,0.64,0
6055385,2023-08-04T23:15:00,2023-08-04T19:15:00,0.22,2023-06-13T00:00:00,concert,1,0.593,Madison Live,US,KY,0.34,10,5.0,40.0,27.0,55.0,42.0,concert,Arbor,1,0.18,None,0,0.0,0
5836997,2023-08-04T23:15:00,2023-08-04T19:15:00,0.417,2022-10-10T00:00:00,minor_league_baseball,2,0.675,Louisville Slugger Field,US,KY,0.6,23,135.0,37.0,16.0,77.0,37.0,sports,Louisville Bats,47,0.4,Omaha Storm Chasers,47,0.36,0
5889288,2023-08-04T23:15:00,2023-08-04T19:15:00,0.622,2022-12-05T00:00:00,concert,2,0.796,Merriweather Post Pavilion,US,MD,0.78,15,134.0,168.0,79.0,805.0,159.0,concert,Goo Goo Dolls,40,0.52,O.A.R.,26,0.53,0
5945408,2023-08-04T23:29:00,2023-08-04T19:29:00,0.708,2023-02-14T00:00:00,concert,1,0.839,Madison Square Garden,US,NY,0.95,118,16.0,528.0,211.0,1417.0,370.0,concert,Phish,20,0.64,None,0,0.0,0
6086503,2023-08-04T23:30:00,2023-08-04T18:30:00,0.0,2023-07-10T00:00:00,concert,1,0.0,Alys Stephens Center,US,AL,0.25,6,,,,,,concert,Jacquelyn's Jewels,1,0.0,None,0,0.0,1
6091117,2023-08-04T23:30:00,2023-08-04T19:30:00,0.276,2023-07-17T00:00:00,family,1,0.636,Coliseo Roberto Clemente,Puerto Rico,,0.35,21,31.0,76.0,47.0,104.0,70.0,theater,Disney On Ice: Dream Big,14,0.41,None,0,0.0,0
5860654,2023-08-04T23:30:00,2023-08-04T19:30:00,0.396,2022-11-02T00:00:00,theater,1,0.686,Charles Playhouse,US,MA,0.66,270,152.0,185.0,97.0,663.0,166.0,theater,Blue Man Group,1444,0.39,None,0,0.0,0
6064121,2023-08-04T23:30:00,2023-08-04T19:30:00,0.352,2023-06-20T00:00:00,comedy,1,0.666,1932 Criterion Theatre,US,ME,0.43,8,7.0,69.0,41.0,109.0,56.0,theater,Bob Marley (Comedian),5,0.39,None,0,0.0,0
6037590,2023-08-04T23:30:00,2023-08-04T19:30:00,0.302,2023-05-27T00:00:00,comedy,1,0.641,F.M. Kirby Center,US,PA,0.57,43,9.0,39.0,29.0,51.0,40.0,theater,Blazing Saddles,2,0.2,None,0,0.0,0
6003013,2023-08-04T23:30:00,2023-08-04T19:30:00,0.418,2023-04-19T00:00:00,concert,2,0.691,Saratoga Performing Arts Center,US,NY,0.76,25,3.0,172.0,148.0,219.0,156.0,concert,Pink Martini,24,0.44,The Philadelphia Orchestra,98,0.4,0
5912731,2023-08-04T23:30:00,2023-08-04T19:30:00,0.698,2023-01-11T00:00:00,concert,2,0.835,Coastal Credit Union Music Park at Walnut Creek,US,NC,0.74,17,398.0,388.0,77.0,11554.0,244.0,concert,Eric Church,27,0.64,Cody Jinks,10,0.59,0
6008140,2023-08-04T23:30:00,2023-08-04T19:30:00,0.601,2023-04-24T00:00:00,concert,3,0.784,Coney Island Amphitheater,US,NY,0.55,3,167.0,258.0,82.0,919.0,188.0,concert,Jodeci,19,0.59,Dru Hill,20,0.58,0
6049884,2023-08-04T23:30:00,2023-08-04T19:30:00,0.177,2023-06-07T00:00:00,comedy,1,0.611,Deep Cuts,US,MA,0.32,3,4.0,60.0,48.0,82.0,57.0,theater,Garrick Bernard as seen on Comedy Central's Clusterfest!,1,0.0,None,0,0.0,0
5943487,2023-08-04T23:30:00,2023-08-04T19:30:00,0.261,2023-02-14T00:00:00,sports,1,0.638,Croswell Opera House,US,MI,0.51,41,5.0,132.0,74.0,179.0,157.0,sports,Mary Poppins,13,0.25,None,0,0.0,0
5990814,2023-08-04T23:30:00,2023-08-04T19:30:00,0.305,2023-04-06T00:00:00,concert,1,0.633,Sony Hall,US,NY,0.58,22,18.0,88.0,56.0,239.0,73.0,concert,Montell Jordan,3,0.45,None,0,0.0,0
6015333,2023-08-04T23:30:00,2023-08-04T19:30:00,0.457,2023-05-04T00:00:00,concert,1,0.711,Turning Stone Resort Casino Event Center,US,NY,0.62,7,157.0,186.0,105.0,617.0,174.0,concert,The Beach Boys,30,0.5,None,0,0.0,0
6011619,2023-08-04T23:30:00,2023-08-04T19:30:00,0.399,2023-05-01T00:00:00,concert,2,0.681,The Youngstown Foundation Amphitheatre,US,OH,0.2,2,250.0,181.0,37.0,898.0,159.0,concert,Rick Springfield,29,0.41,The Hooters,14,0.47,0
5943078,2023-08-04T23:30:00,2023-08-04T19:30:00,0.716,2023-02-13T00:00:00,concert,4,0.843,Credit One Stadium,US,SC,0.75,10,354.0,418.0,122.0,2691.0,321.0,concert,Jason Aldean,37,0.65,DJ Silver,30,0.68,0
6028844,2023-08-04T23:30:00,2023-08-04T19:30:00,0.306,2023-05-18T00:00:00,comedy,1,0.641,Punch Line Philly,US,PA,0.49,53,8.0,65.0,45.0,177.0,52.0,theater,Rosebud Baker,5,0.53,None,0,0.0,0
5945014,2023-08-04T23:30:00,2023-08-04T19:30:00,0.714,2023-02-14T00:00:00,concert,1,0.842,Madison Square Garden,US,NY,0.95,118,537.0,212.0,67.0,1737.0,176.0,concert,Phish,20,0.64,None,0,0.0,0
5966372,2023-08-04T23:30:00,2023-08-04T19:30:00,0.545,2023-03-10T00:00:00,comedy,2,0.77,Ohio Expo Center & State Fair,US,OH,0.6,4,61.0,201.0,48.0,1107.0,128.0,theater,Jeff Dunham,33,0.54,State Fair,1,0.49,0
5986109,2023-08-04T23:30:00,2023-08-04T19:30:00,0.572,2023-04-03T00:00:00,comedy,1,0.783,Beacon Theatre,US,NY,0.79,64,64.0,260.0,167.0,610.0,222.0,theater,Ali Wong,26,0.52,None,0,0.0,0
6107360,2023-08-04T23:30:00,2023-08-04T19:30:00,0.0,2023-07-30T00:00:00,family,1,0.0,Holyoke Mall,US,MA,0.0,9,1.0,34.0,35.0,35.0,34.0,theater,Flip Circus,9,0.32,None,0,0.0,0
5912229,2023-08-04T23:30:00,2023-08-04T19:30:00,0.488,2023-01-10T00:00:00,broadway_tickets_national,1,0.657,Lexington Opera House,US,KY,0.56,32,187.0,207.0,90.0,597.0,199.0,theater,Memphis - The Musical,5,0.25,None,0,0.0,0
6004561,2023-08-04T23:30:00,2023-08-04T19:30:00,0.296,2023-04-20T00:00:00,concert,2,0.628,The Amp at Dant Crossing,US,KY,0.49,10,202.0,146.0,64.0,254.0,142.0,concert,WAR,8,0.41,Houseplant,1,0.25,0
5950660,2023-08-04T23:30:00,2023-08-04T19:30:00,0.266,2023-02-18T00:00:00,concert,1,0.612,Spartanburg Memorial Auditorium,US,SC,0.46,8,14.0,62.0,44.0,134.0,55.0,concert,Zoso (Led Zeppelin Tribute),9,0.3,None,0,0.0,0
6027018,2023-08-04T23:30:00,2023-08-04T19:30:00,0.313,2023-05-18T00:00:00,concert,1,0.637,Culture Room,US,FL,0.5,13,4.0,76.0,62.0,92.0,69.0,concert,A Flock of Seagulls,7,0.41,None,0,0.0,0
5909280,2023-08-04T23:30:00,2023-08-04T19:30:00,0.673,2023-01-05T00:00:00,united_soccer_league,2,0.815,Patriots Point,US,SC,0.7,6,178.0,38.0,19.0,54.0,34.0,sports,Charleston Battery,12,0.59,Oakland Roots SC,12,0.53,0
